1.55	0.240407	4.16666e-06
1.56	0.463115	4.16666e-06
1.57	6.27879	4.16667e-06
1.58	0.543225	4.16666e-06
1.59	0.260316	4.16666e-06
1.6	0.171145	4.16666e-06
1.61	0.127456	4.16666e-06
1.62	0.101519	4.16666e-06
1.63	0.0843382	4.16666e-06
1.64	0.0721179	4.16666e-06
1.65	0.0629791	4.16666e-06
1.66	0.0558856	4.16666e-06
1.67	0.0502188	4.16666e-06
1.68	0.0455868	4.16666e-06
1.69	0.0417291	4.16666e-06
1.7	0.038466	4.16666e-06
1.71	0.0356693	4.16666e-06
1.72	0.0332453	4.16666e-06
1.73	0.0311236	4.16666e-06
1.74	0.0292507	4.16666e-06
1.75	0.027585	4.16666e-06
1.76	0.0260936	4.16666e-06
1.77	0.0247502	4.16666e-06
1.78	0.0235336	4.16666e-06
1.79	0.0224265	4.16666e-06
1.8	0.0214145	4.16666e-06
1.81	0.0204856	4.16666e-06
1.82	0.01963	4.16666e-06
1.83	0.0188391	4.16666e-06
1.84	0.0181056	4.16666e-06
1.85	0.0174235	4.16666e-06
1.86	0.0167873	4.16666e-06
1.87	0.0161925	4.16666e-06
1.88	0.0156351	4.16666e-06
1.89	0.0151115	4.16666e-06
1.9	0.0146187	4.16666e-06
1.91	0.0141539	4.16666e-06
1.92	0.0137147	4.16666e-06
1.93	0.013299	4.16666e-06
1.94	0.0129049	4.16666e-06
1.95	0.0125306	4.16666e-06
1.96	0.0121747	4.16666e-06
1.97	0.0118357	4.16666e-06
1.98	0.0115123	4.16666e-06
1.99	0.0112036	4.16666e-06
2	0.0109084	4.16666e-06
2.01	0.0106259	4.16666e-06
2.02	0.0103551	4.16666e-06
2.03	0.0100953	4.16666e-06
2.04	0.00984587	4.16666e-06
2.05	0.00960606	4.16666e-06
2.06	0.0093753	4.16666e-06
2.07	0.00915304	4.16666e-06
2.08	0.0089388	4.16666e-06
2.09	0.00873209	4.16666e-06
2.1	0.00853249	4.16666e-06
2.11	0.00833961	4.16666e-06
2.12	0.00815307	4.16666e-06
2.13	0.00797252	4.16666e-06
2.14	0.00779765	4.16666e-06
2.15	0.00762817	4.16666e-06
2.16	0.00746379	4.16666e-06
2.17	0.00730426	4.16666e-06
2.18	0.00714933	4.16666e-06
2.19	0.00699878	4.16666e-06
2.2	0.00685239	4.16666e-06
2.21	0.00670997	4.16666e-06
2.22	0.00657134	4.16666e-06
2.23	0.00643631	4.16666e-06
2.24	0.00630472	4.16666e-06
2.25	0.00617642	4.16666e-06
2.26	0.00605126	4.16666e-06
2.27	0.0059291	4.16666e-06
2.28	0.00580981	4.16666e-06
2.29	0.00569326	4.16666e-06
2.3	0.00557935	4.16666e-06
2.31	0.00546797	4.16666e-06
2.32	0.005359	4.16666e-06
2.33	0.00525234	4.16666e-06
2.34	0.00514792	4.16666e-06
2.35	0.00504562	4.16666e-06
2.36	0.00494538	4.16666e-06
2.37	0.00484711	4.16666e-06
2.38	0.00475073	4.16666e-06
2.39	0.00465617	4.16666e-06
2.4	0.00456337	4.16666e-06
2.41	0.00447225	4.16666e-06
2.42	0.00438274	4.16666e-06
2.43	0.00429481	4.16666e-06
2.44	0.00420837	4.16666e-06
2.45	0.00412338	4.16666e-06
2.46	0.00403979	4.16666e-06
2.47	0.00395755	4.16666e-06
2.48	0.0038766	4.16666e-06
2.49	0.0037969	4.16666e-06
2.5	0.00371841	4.16666e-06
2.51	0.00364109	4.16666e-06
2.52	0.00356488	4.16666e-06
2.53	0.00348976	4.16666e-06
2.54	0.00341569	4.16666e-06
2.55	0.00334263	4.16666e-06
2.56	0.00327054	4.16666e-06
2.57	0.0031994	4.16666e-06
2.58	0.00312916	4.16666e-06
2.59	0.0030598	4.16666e-06
2.6	0.00299129	4.16666e-06
2.61	0.0029236	4.16666e-06
2.62	0.0028567	4.16666e-06
2.63	0.00279057	4.16666e-06
2.64	0.00272517	4.16666e-06
2.65	0.00266049	4.16666e-06
2.66	0.0025965	4.16666e-06
2.67	0.00253317	4.16666e-06
2.68	0.00247048	4.16666e-06
2.69	0.00240842	4.16666e-06
2.7	0.00234695	4.16666e-06
2.71	0.00228606	4.16666e-06
2.72	0.00222574	4.16666e-06
2.73	0.00216595	4.16666e-06
2.74	0.00210667	4.16666e-06
2.75	0.00204791	4.16666e-06
2.76	0.00198962	4.16666e-06
2.77	0.0019318	4.16666e-06
2.78	0.00187443	4.16666e-06
2.79	0.00181749	4.16666e-06
2.8	0.00176097	4.16666e-06
2.81	0.00170485	4.16666e-06
2.82	0.00164911	4.16666e-06
2.83	0.00159374	4.16666e-06
2.84	0.00153873	4.16666e-06
2.85	0.00148406	4.16666e-06
2.86	0.00142972	4.16666e-06
2.87	0.00137569	4.16666e-06
2.88	0.00132196	4.16666e-06
2.89	0.00126852	4.16666e-06
2.9	0.00121535	4.16666e-06
2.91	0.00116244	4.16666e-06
2.92	0.00110979	4.16666e-06
2.93	0.00105736	4.16666e-06
2.94	0.00100517	4.16666e-06
2.95	0.000953185	4.16666e-06
2.96	0.000901403	4.16666e-06
2.97	0.00084981	4.16666e-06
2.98	0.000798397	4.16666e-06
2.99	0.00074715	4.16666e-06
3	0.00069606	4.16666e-06
3.01	0.000645116	4.16666e-06
3.02	0.000594306	4.16666e-06
3.03	0.00054362	4.16666e-06
3.04	0.000493047	4.16666e-06
3.05	0.000442578	4.16666e-06
3.06	0.000392201	4.16666e-06
3.07	0.000341907	4.16666e-06
3.08	0.000291684	4.16666e-06
3.09	0.000241524	4.16666e-06
3.1	0.000191415	4.16666e-06
3.11	0.000141348	4.16666e-06
3.12	9.13126e-05	4.16666e-06
3.13	4.12988e-05	4.16666e-06
3.14	8.70338e-06	4.16666e-06
3.15	5.8704e-05	4.16666e-06
3.16	0.000108713	4.16666e-06
3.17	0.00015874	4.16666e-06
3.18	0.000208796	4.16666e-06
3.19	0.000258891	4.16666e-06
3.2	0.000309033	4.16666e-06
3.21	0.000359235	4.16666e-06
3.22	0.000409505	4.16666e-06
3.23	0.000459855	4.16666e-06
3.24	0.000510294	4.16666e-06
3.25	0.000560832	4.16666e-06
3.26	0.000611481	4.16666e-06
3.27	0.00066225	4.16666e-06
3.28	0.000713151	4.16666e-06
3.29	0.000764193	4.16666e-06
3.3	0.000815389	4.16666e-06
3.31	0.000866748	4.16666e-06
3.32	0.000918282	4.16666e-06
3.33	0.000970003	4.16666e-06
3.34	0.00102192	4.16666e-06
3.35	0.00107405	4.16666e-06
3.36	0.0011264	4.16666e-06
3.37	0.00117898	4.16666e-06
3.38	0.0012318	4.16666e-06
3.39	0.00128489	4.16666e-06
3.4	0.00133824	4.16666e-06
3.41	0.00139188	4.16666e-06
3.42	0.00144581	4.16666e-06
3.43	0.00150005	4.16666e-06
3.44	0.00155461	4.16666e-06
3.45	0.00160951	4.16666e-06
3.46	0.00166477	4.16666e-06
3.47	0.00172038	4.16666e-06
3.48	0.00177638	4.16666e-06
3.49	0.00183277	4.16666e-06
3.5	0.00188958	4.16666e-06
3.51	0.00194681	4.16666e-06
3.52	0.00200449	4.16666e-06
3.53	0.00206262	4.16666e-06
3.54	0.00212123	4.16666e-06
3.55	0.00218034	4.16666e-06
3.56	0.00223997	4.16666e-06
3.57	0.00230012	4.16666e-06
3.58	0.00236083	4.16666e-06
3.59	0.00242211	4.16666e-06
3.6	0.00248398	4.16666e-06
3.61	0.00254647	4.16666e-06
3.62	0.00260959	4.16666e-06
3.63	0.00267337	4.16666e-06
3.64	0.00273783	4.16666e-06
3.65	0.00280299	4.16666e-06
3.66	0.00286889	4.16666e-06
3.67	0.00293554	4.16666e-06
3.68	0.00300298	4.16666e-06
3.69	0.00307122	4.16666e-06
3.7	0.00314031	4.16666e-06
3.71	0.00321026	4.16666e-06
3.72	0.00328111	4.16666e-06
3.73	0.0033529	4.16666e-06
3.74	0.00342564	4.16666e-06
3.75	0.00349939	4.16666e-06
3.76	0.00357417	4.16666e-06
3.77	0.00365003	4.16666e-06
3.78	0.00372699	4.16666e-06
3.79	0.00380511	4.16666e-06
3.8	0.00388441	4.16666e-06
3.81	0.00396496	4.16666e-06
3.82	0.00404679	4.16666e-06
3.83	0.00412994	4.16666e-06
3.84	0.00421448	4.16666e-06
3.85	0.00430045	4.16666e-06
3.86	0.0043879	4.16666e-06
3.87	0.0044769	4.16666e-06
3.88	0.0045675	4.16666e-06
3.89	0.00465976	4.16666e-06
3.9	0.00475375	4.16666e-06
3.91	0.00484954	4.16666e-06
3.92	0.0049472	4.16666e-06
3.93	0.00504681	4.16666e-06
3.94	0.00514844	4.16666e-06
3.95	0.00525218	4.16666e-06
3.96	0.00535811	4.16666e-06
3.97	0.00546633	4.16666e-06
3.98	0.00557694	4.16666e-06
3.99	0.00569003	4.16666e-06
4	0.00580572	4.16666e-06
4.01	0.00592413	4.16666e-06
4.02	0.00604536	4.16666e-06
4.03	0.00616955	4.16666e-06
4.04	0.00629684	4.16666e-06
4.05	0.00642736	4.16666e-06
4.06	0.00656128	4.16666e-06
4.07	0.00669875	4.16666e-06
4.08	0.00683994	4.16666e-06
4.09	0.00698504	4.16666e-06
4.1	0.00713424	4.16666e-06
4.11	0.00728775	4.16666e-06
4.12	0.00744579	4.16666e-06
4.13	0.0076086	4.16666e-06
4.14	0.00777643	4.16666e-06
4.15	0.00794955	4.16666e-06
4.16	0.00812825	4.16666e-06
4.17	0.00831285	4.16666e-06
4.18	0.00850368	4.16666e-06
4.19	0.00870109	4.16666e-06
4.2	0.00890549	4.16666e-06
4.21	0.00911729	4.16666e-06
4.22	0.00933694	4.16666e-06
4.23	0.00956493	4.16666e-06
4.24	0.0098018	4.16666e-06
4.25	0.0100481	4.16666e-06
4.26	0.0103045	4.16666e-06
4.27	0.0105717	4.16666e-06
4.28	0.0108504	4.16666e-06
4.29	0.0111415	4.16666e-06
4.3	0.0114458	4.16666e-06
4.31	0.0117644	4.16666e-06
4.32	0.0120982	4.16666e-06
4.33	0.0124486	4.16666e-06
4.34	0.0128169	4.16666e-06
4.35	0.0132045	4.16666e-06
4.36	0.0136132	4.16666e-06
4.37	0.0140447	4.16666e-06
4.38	0.0145011	4.16666e-06
4.39	0.0149847	4.16666e-06
4.4	0.0154982	4.16666e-06
4.41	0.0160444	4.16666e-06
4.42	0.0166269	4.16666e-06
4.43	0.0172494	4.16666e-06
4.44	0.0179164	4.16666e-06
4.45	0.0186329	4.16666e-06
4.46	0.0194048	4.16666e-06
4.47	0.0202389	4.16666e-06
4.48	0.0211434	4.16666e-06
4.49	0.0221277	4.16666e-06
4.5	0.0232031	4.16666e-06
4.51	0.0243831	4.16666e-06
4.52	0.025684	4.16666e-06
4.53	0.0271257	4.16666e-06
4.54	0.0287327	4.16666e-06
4.55	0.0305356	4.16666e-06
4.56	0.0325728	4.16666e-06
4.57	0.0348938	4.16666e-06
4.58	0.0375629	4.16666e-06
4.59	0.0406655	4.16666e-06
4.6	0.0443172	4.16666e-06
4.61	0.0486789	4.16666e-06
4.62	0.0539812	4.16666e-06
4.63	0.0605665	4.16666e-06
4.64	0.0689667	4.16666e-06
4.65	0.0800543	4.16666e-06
4.66	0.0953685	4.16666e-06
4.67	0.1179	4.16666e-06
4.68	0.154335	4.16666e-06
4.69	0.223302	4.16666e-06
4.7	0.403577	4.16666e-06
4.71	2.09294	4.16666e-06
4.72	0.656907	4.16666e-06
4.73	0.283865	4.16666e-06
4.74	0.181023	4.16666e-06
4.75	0.132859	4.16666e-06
4.76	0.104921	4.16666e-06
4.77	0.0866755	4.16666e-06
4.78	0.0738224	4.16666e-06
4.79	0.0642772	4.16666e-06
4.8	0.0569072	4.16666e-06
4.81	0.0510438	4.16666e-06
4.82	0.0462671	4.16666e-06
4.83	0.0422998	4.16666e-06
4.84	0.0389517	4.16666e-06
4.85	0.0360877	4.16666e-06
4.86	0.0336095	4.16666e-06
4.87	0.0314436	4.16666e-06
4.88	0.0295342	4.16666e-06
4.89	0.0278379	4.16666e-06
4.9	0.0263206	4.16666e-06
4.91	0.0249551	4.16666e-06
4.92	0.0237196	4.16666e-06
4.93	0.0225961	4.16666e-06
4.94	0.0215698	4.16666e-06
4.95	0.0206284	4.16666e-06
4.96	0.0197617	4.16666e-06
4.97	0.018961	4.16666e-06
4.98	0.0182189	4.16666e-06
4.99	0.0175289	4.16666e-06
5	0.0168858	4.16666e-06
5.01	0.0162847	4.16666e-06
5.02	0.0157215	4.16666e-06
5.03	0.0151928	4.16666e-06
5.04	0.0146952	4.16666e-06
5.05	0.0142262	4.16666e-06
5.06	0.013783	4.16666e-06
5.07	0.0133637	4.16666e-06
5.08	0.0129663	4.16666e-06
5.09	0.012589	4.16666e-06
5.1	0.0122302	4.16666e-06
5.11	0.0118886	4.16666e-06
5.12	0.0115628	4.16666e-06
5.13	0.0112519	4.16666e-06
5.14	0.0109546	4.16666e-06
5.15	0.0106701	4.16666e-06
5.16	0.0103975	4.16666e-06
5.17	0.010136	4.16666e-06
5.18	0.00988494	4.16666e-06
5.19	0.00964363	4.16666e-06
5.2	0.00941146	4.16666e-06
5.21	0.00918789	4.16666e-06
5.22	0.0089724	4.16666e-06
5.23	0.00876453	4.16666e-06
5.24	0.00856382	4.16666e-06
5.25	0.0083699	4.16666e-06
5.26	0.00818237	4.16666e-06
5.27	0.00800089	4.16666e-06
5.28	0.00782514	4.16666e-06
5.29	0.00765481	4.16666e-06
5.3	0.00748964	4.16666e-06
5.31	0.00732935	4.16666e-06
5.32	0.0071737	4.16666e-06
5.33	0.00702247	4.16666e-06
5.34	0.00687543	4.16666e-06
5.35	0.0067324	4.16666e-06
5.36	0.00659317	4.16666e-06
5.37	0.00645758	4.16666e-06
5.38	0.00632546	4.16666e-06
5.39	0.00619664	4.16666e-06
5.4	0.00607099	4.16666e-06
5.41	0.00594836	4.16666e-06
5.42	0.00582862	4.16666e-06
5.43	0.00571165	4.16666e-06
5.44	0.00559733	4.16666e-06
5.45	0.00548554	4.16666e-06
5.46	0.00537619	4.16666e-06
5.47	0.00526918	4.16666e-06
5.48	0.0051644	4.16666e-06
5.49	0.00506178	4.16666e-06
5.5	0.00496121	4.16666e-06
5.51	0.00486263	4.16666e-06
5.52	0.00476596	4.16666e-06
5.53	0.00467111	4.16666e-06
5.54	0.00457803	4.16666e-06
5.55	0.00448665	4.16666e-06
5.56	0.00439689	4.16666e-06
5.57	0.00430871	4.16666e-06
5.58	0.00422204	4.16666e-06
5.59	0.00413683	4.16666e-06
5.6	0.00405302	4.16666e-06
5.61	0.00397056	4.16666e-06
5.62	0.00388941	4.16666e-06
5.63	0.00380952	4.16666e-06
5.64	0.00373084	4.16666e-06
5.65	0.00365333	4.16666e-06
5.66	0.00357695	4.16666e-06
5.67	0.00350166	4.16666e-06
5.68	0.00342742	4.16666e-06
5.69	0.0033542	4.16666e-06
5.7	0.00328196	4.16666e-06
5.71	0.00321067	4.16666e-06
5.72	0.00314029	4.16666e-06
5.73	0.00307079	4.16666e-06
5.74	0.00300215	4.16666e-06
5.75	0.00293433	4.16666e-06
5.76	0.0028673	4.16666e-06
5.77	0.00280105	4.16666e-06
5.78	0.00273554	4.16666e-06
5.79	0.00267074	4.16666e-06
5.8	0.00260664	4.16666e-06
5.81	0.00254321	4.16666e-06
5.82	0.00248042	4.16666e-06
5.83	0.00241826	4.16666e-06
5.84	0.0023567	4.16666e-06
5.85	0.00229572	4.16666e-06
5.86	0.00223531	4.16666e-06
5.87	0.00217543	4.16666e-06
5.88	0.00211608	4.16666e-06
5.89	0.00205723	4.16666e-06
5.9	0.00199887	4.16666e-06
5.91	0.00194098	4.16666e-06
5.92	0.00188354	4.16666e-06
5.93	0.00182653	4.16666e-06
5.94	0.00176994	4.16666e-06
5.95	0.00171376	4.16666e-06
5.96	0.00165796	4.16666e-06
5.97	0.00160254	4.16666e-06
5.98	0.00154747	4.16666e-06
5.99	0.00149275	4.16666e-06
6	0.00143835	4.16666e-06
6.01	0.00138427	4.16666e-06
6.02	0.0013305	4.16666e-06
6.03	0.00127701	4.16666e-06
6.04	0.0012238	4.16666e-06
6.05	0.00117085	4.16666e-06
6.06	0.00111816	4.16666e-06
6.07	0.0010657	4.16666e-06
6.08	0.00101347	4.16666e-06
6.09	0.00096145	4.16666e-06
6.1	0.000909637	4.16666e-06
6.11	0.000858015	4.16666e-06
6.12	0.000806574	4.16666e-06
6.13	0.000755301	4.16666e-06
6.14	0.000704187	4.16666e-06
6.15	0.00065322	4.16666e-06
6.16	0.000602389	4.16666e-06
6.17	0.000551684	4.16666e-06
6.18	0.000501095	4.16666e-06
6.19	0.000450609	4.16666e-06
6.2	0.000400219	4.16666e-06
6.21	0.000349912	4.16666e-06
6.22	0.000299678	4.16666e-06
6.23	0.000249509	4.16666e-06
6.24	0.000199392	4.16666e-06
6.25	0.00014932	4.16666e-06
6.26	9.92798e-05	4.16666e-06
6.27	4.92632e-05	4.16666e-06
