1.16	0.0114956	4.16666e-06	0.00382635
1.17	0.0118165	4.16666e-06	0.00393332
1.18	0.0121529	4.16666e-06	0.00404546
1.19	0.0125061	4.16666e-06	0.00416318
1.2	0.0128773	4.16666e-06	0.00428694
1.21	0.0132682	4.16666e-06	0.00441723
1.22	0.0136803	4.16666e-06	0.00455461
1.23	0.0141156	4.16666e-06	0.00469971
1.24	0.0145762	4.16666e-06	0.00485324
1.25	0.0150644	4.16666e-06	0.00501597
1.26	0.0155829	4.16666e-06	0.0051888
1.27	0.0161347	4.16666e-06	0.00537274
1.28	0.0167233	4.16666e-06	0.00556894
1.29	0.0173526	4.16666e-06	0.0057787
1.3	0.018027	4.16666e-06	0.00600353
1.31	0.0187519	4.16666e-06	0.00624516
1.32	0.0195332	4.16666e-06	0.00650561
1.33	0.020378	4.16666e-06	0.00678721
1.34	0.0212946	4.16666e-06	0.00709273
1.35	0.0222926	4.16666e-06	0.0074254
1.36	0.0233837	4.16666e-06	0.0077891
1.37	0.0245818	4.16666e-06	0.00818846
1.38	0.0259036	4.16666e-06	0.0086291
1.39	0.0273699	4.16666e-06	0.00911785
1.4	0.0290058	4.16666e-06	0.00966318
1.41	0.0308432	4.16666e-06	0.0102756
1.42	0.032922	4.16666e-06	0.0109686
1.43	0.0352937	4.16666e-06	0.0117592
1.44	0.0380255	4.16666e-06	0.0126698
1.45	0.0412068	4.16666e-06	0.0137302
1.46	0.0449593	4.16666e-06	0.0149811
1.47	0.0494531	4.16666e-06	0.016479
1.48	0.0549331	4.16666e-06	0.0183057
1.49	0.0617654	4.16666e-06	0.0205832
1.5	0.0705232	4.16666e-06	0.0235025
1.51	0.0821564	4.16666e-06	0.0273803
1.52	0.0983635	4.16666e-06	0.0327827
1.53	0.122508	4.16666e-06	0.0408309
1.54	0.162321	4.16666e-06	0.0541021
1.55	0.240407	4.16666e-06	0.0801311
1.56	0.463115	4.16666e-06	0.154368
1.57	6.27879	4.16667e-06	2.09295
1.58	0.543225	4.16666e-06	0.181083
1.59	0.260316	4.16666e-06	0.0867786
1.6	0.171145	4.16666e-06	0.0570545
1.61	0.127456	4.16666e-06	0.0424914
1.62	0.101519	4.16666e-06	0.0338456
1.63	0.0843382	4.16666e-06	0.0281186
1.64	0.0721179	4.16666e-06	0.0240451
1.65	0.0629791	4.16666e-06	0.0209989
1.66	0.0558856	4.16666e-06	0.0186343
1.67	0.0502188	4.16666e-06	0.0167454
1.68	0.0455868	4.16666e-06	0.0152013
1.69	0.0417291	4.16666e-06	0.0139154
1.7	0.038466	4.16666e-06	0.0128277
1.71	0.0356693	4.16666e-06	0.0118955
1.72	0.0332453	4.16666e-06	0.0110874
1.73	0.0311236	4.16666e-06	0.0103802
1.74	0.0292507	4.16666e-06	0.00975592
1.75	0.027585	4.16666e-06	0.00920067
1.76	0.0260936	4.16666e-06	0.00870352
1.77	0.0247502	4.16666e-06	0.00825572
